JournalTitle,JournalID,Publisher,pissn,eissn,additionalIssns,doi,yearissues,language
Simulacra,335724,University of Trunojoyo Madura,,,,10.21107/sml,[],en
Simulating the effects of changing planting date towards rice production in MADA area Malaysia,377740,Malaysian Agricultural Research and Development Institute - MARDI,13949829,,,10.36738/jtafs.2015.43.1.1,[],en
Simultaneous acute appendicitis in identical twins,393296,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/Z95-2018-4-CS,[],en
Simultaneous occurrence of renal cell carcinoma and angiomyolipoma in the same kidney,393049,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/Z11-2015-1-CR-1,[],en
Single Institution Experience – Stereotactic Body Radiotherapy (Sbrt) For Lung Metastases in Two Pediatric Patients with Malignancies,554972,Ecurater Publishing LLC,,,,10.58735/acrmr107,[],en
Single Institution Experience – Stereotactic Body Radiotherapy (Sbrt) For Lung Metastases in Two Pediatric Patients with Malignancies,541763,Ecurater Publishing LLC,,,,10.58735/acrmc107,[],en
SITEFA,555723,Faculdade de Tecnologia de Sertaozinho,,,,,,en
SITES The Journal of Contemporary French Studies,22717,Informa UK (Taylor & Francis),10260218,,,,,en
Sjogren’s syndrome presenting as plasma cell rich acute interstitial nephritis,392908,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100027Z11MB2019CR,[],en
Skin Pharmacology,312098,S. Karger AG,10110283,25717162,,10.1159/issn.1011-0283,[],en
Slave Conglomerate Dating part of NTS areas 85 76 and 86,463674,Northwest Territories Geological Survey,,,,10.46887/1996-12,[],en
Slave Craton Interpretive Bedrock Compilation NWT-NU,463765,Northwest Territories Geological Survey,,,,10.46887/A2005-01,[],en
Slave Craton Interpretive Bedrock Compilation Preliminary Version,463751,Northwest Territories Geological Survey,,,,10.46887/A2004-001,[],en
Slave Magnetics Compilation (SMAC) A digital image compilation of public total field magnetic data as filed in accordance to the Canada Mining Regulations NWT and NU,463715,Northwest Territories Geological Survey,,,,10.46887/2001-003,[],en
Slave Province Surficial Material and Permafrost Material Study – Quaternary Geology of the 2012 Diavik Diamond Mines Inc Till Sample Grid Lac de Gras area Northwest Territories (NTS 76C) - Map and Technical report,463946,Northwest Territories Geological Survey,,,,10.46887/2017-012,[],en
Slave Province Surficial Materials and Permafrost Study – 100 MHz and 500 MHz ground penetrating radar survey data Lac de Gras area Northwest Territories,463995,Northwest Territories Geological Survey,,,,10.46887/2017-001,[],en
Slave Province Surficial Materials and Permafrost Study – Geochemical and Textural Data from the 2015 Reverse Circulation Drilling Program,463914,Northwest Territories Geological Survey,,,,10.46887/2016-012,[],en
Slave Province Surficial Materials and Permafrost Study – Kimberlite Indicator Mineral Chemistry from the 2015 Reverse Circulation Drilling Program Northwest Territories,463942,Northwest Territories Geological Survey,,,,10.46887/2017-011,[],en
Slave Province Surficial Materials and Permafrost Study – Kimberlite Indicator Mineral Counts and Grain Morphology from the 2015 Reverse Circulation Drilling Program,463927,Northwest Territories Geological Survey,,,,10.46887/2016-018,[],en
Slave Province Surficial Materials and Permafrost Study – The use of ground penetrating radar and capacitively coupled resistivity surveys to detect the depth to bedrock Lac de Gras region Northwest Territories,463998,Northwest Territories Geological Survey,,,,10.46887/2016-04,[],en
Slovo,424306,Centre pour la Communication Scientifique Directe,,01836080,,,,en
SM,1125,Springer-Verlag,,,,,,en
Small bowel intussusception secondary to giant inflammatory fibroid polyp of the ileum A case report and review of the literature,392942,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100020Z11AG2018CR,[],en
Small bowel obstruction due to recurrent obturator hernia A case report,392844,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/Z12-2016-16-CR-8,[],en
Snowbird Lake (NTS 65D) Remote Predictive Mapping and Geoscience Data Compilation,463767,Northwest Territories Geological Survey,,,,10.46887/2005-08,[],en
SOAR USA Scholarship and Open Access Repository,392573,University of St. Augustine for Health Sciences Library,,,,10.46409/sr,[],en
Social determinants of discontinuation of depo-provera among married women in Nepal,393818,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/P16-2016-6-OA-1,[],en
Soins Pé diatrie/ Pué riculture,193667,Elsevier ,,,,,,en
Soldering and Surface Mount Technology,5292,Emerald (MCB UP),09540911,,,,,en
Soluble urokinase plasminogen activator receptor (suPAR) is prospective biomarker to evaluate treatment progress in children with pulmonary tuberculosis during maintenance phase,393684,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/P05-2017-2-OA-2,[],en
Solvent Effects,229470,Georg Thieme Verlag KG,,20100442,,10.1055/sos-SD-201-00442,,en
Somali Health Action Journal,459409,Umea University Library,,,,10.36368/shaj,,en
Some Jumping Spiders (Araneae Salticidae) of Mt Makiling,556195,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A184V6I1,[],en
Some Philippine Armored Scale Insects of the Tribe Aspidiotini (Diaspididae Homoptera),553513,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A50V2I2,[],en
Some Philippine Blowflies (Diptera Calliphoridae) I Subfamily Calliphorinae,556257,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A204V6I3,[],en
Some Philippine Blowflies (Diptera Calliphoridae) II Subfamilies Chrysomyinae Rhiniinae and Ameniinae,556275,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A211V6I4,[],en
Some Philippine Psyllids (Psyllidae Homoptera),555806,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A129V4I5,[],en
Some Philippine Tydeid Mites (Tydeidae Acarina),553235,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A27V1I4,[],en
Source rock characterization data from the Devonian Horn River Group Imperial Formation and Cretaceous Slater River Formation outcrops - NTS 96D 96E and 106H,463990,Northwest Territories Geological Survey,,,,10.46887/2016-013,[],en
South African Journal of Information and Communication,307557,"""Wits School of Literature, Language and Media (SLLM)""",,,,10.23962/10539/19270,[],en
South African Journal of Information and Communication,307556,"""Wits School of Literature, Language and Media (SLLM)""",,,,10.23962/10539/19281,,en
South African Journal of Information and Communication,307559,"""Wits School of Literature, Language and Media (SLLM)""",,,,10.23962/10539/19268,[],en
South African Journal of Information and Communication,307558,"""Wits School of Literature, Language and Media (SLLM)""",,,,10.23962/10539/19269,[],en
South African Journal of Information and Communication,307553,"""Wits School of Literature, Language and Media (SLLM)""",,,,10.23962/10539/19775,,en
South African Journal of Information and Communication,307555,"""Wits School of Literature, Language and Media (SLLM)""",,,,10.23962/10539/19715,,en
South African Journal of Information and Communication,307554,"""Wits School of Literature, Language and Media (SLLM)""",,,,10.23962/10539/19765,,en
South African Journal of Information and Communication,307560,"""Wits School of Literature, Language and Media (SLLM)""",,,,10.23962/10539/21580,,en
South African Journal of Information and Communication,307562,"""Wits School of Literature, Language and Media (SLLM)""",,,,10.23962/10539/21622,,en
South African Journal of Information and Communication,307561,"""Wits School of Literature, Language and Media (SLLM)""",,,,10.23962/10539/21322,,en
South African Journal of Information and Communication,307546,"""Wits School of Literature, Language and Media (SLLM)""",,,,10.23962/10539/19833,,en
South African Journal of Information and Communication,307545,"""Wits School of Literature, Language and Media (SLLM)""",,,,10.23962/10539/19837,[],en
South African Journal of Information and Communication,307544,"""Wits School of Literature, Language and Media (SLLM)""",,,,10.23962/10539/19842,,en
South African Journal of Labour Relations,312433,UNISA Press,03798410,25203223,,,,en
South Archive Historical Sciences,457526,Publishing House Helvetica,,,,10.32782/pahs/2021.33,,en
South Archive Historical Sciences,457531,Publishing House Helvetica,,,,10.32782/pahs/2021.34,,en
South Florida Journal of Development,424094,South Florida Journal of Development,,,,10.46932/26755459,[],en
South Sustainability,384120,Universidad Cientifica del Sur,,,,10.21142/SS-0101,[],en
South Sustainability,380477,Universidad Cientifica del Sur,,,,10.21142/SS-0101-2020-001,,en
Southeast Asian Journal of Social Science,103387,Brill,03088243,,,,,en
Southeastern Fishes Council Proceedings,509683,University of Tennessee,,23719699,,10.7290/sfcp,[],en
Southern Journal of Agricultural Economics,295910,Cambridge University Press,00813052,00813052,,,,en
Soybean Insect Pest Abundance and Succession in Different Cropping Combinations,556196,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A185V6I1,[],en
Special Techniques withWater,229694,Georg Thieme Verlag KG,,20620519,,10.1055/sos-SD-206-20519,,en
Spigelian hernia successfully managed with a laparoscopic approach the first ever case reported in Ecuador,393663,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100043S05GF2020CR,[],en
Spiritual heritage and restoration of cultural values as an integral part modern urbanism,391540,"""Private Enterprise, Vladislav Ivanov""",,,,10.18411/Buichik-AG-DOI-11,[],en
Splenic artery embolization for traumatic and non-traumatic splenic injury,393595,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100008R02ZS2018OA,[],en
Spontaneous colonic perforation from occult colorectal malignancy A case report,393489,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/E02-2015-1-CR-1,[],en
Spontaneous rupture of an aneurysm of the renal artery,392830,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/Z12-2015-7-CR-7,[],en
Sports Law eJournal,433977,Bond University,,18361129,,,,en
Spotted around the web PPE portraits pronoun use diversifying polygenic risk scores,434845,Spectrum,,,,10.53053/MUUJ5412,[],en
Squamous cell carcinoma in bladder secondary to Schistosoma haematobium infection,393783,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/I03-2015-4-CR-3,[],en
Standard bridging versus traditional open technique for harvesting great saphenous vein in coronary artery bypass grafting A comparative study,393652,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100032S05AB2018OA,[],en
Standard Test Method for Determining Activity and Selectivity of Fluid Catalytic Cracking (FCC) Catalysts by Microactivity Test,395407,ASTM International,,,,10.1520/D5154_D5154M-18,,en
Standardization of compiled mineralogical and geochemical data sets Lac de Gras (NTS 076D) and Aylmer Lake (NTS 076C) map areas Northwest Territories,463945,Northwest Territories Geological Survey,,,,10.46887/2017-013,[],en
Staphylococci and treatment failure,392995,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/M08-2015-1-ED-1,[],en
Starting from Diketones,229561,Georg Thieme Verlag KG,,20400004,,10.1055/sos-SD-204-00004,,en
Statistical Approach for Named Entity Recognition inTelugu an Indian Language,355478,Narpavi Publishers,,,,10.35625/cm960127f,[],en
Status of bedrock and surficial mapping in the NWT Bibliography and Summary maps Department of Resources Wildlife and Economic Development GNWT,463678,Northwest Territories Geological Survey,,,,10.46887/1997-01,[],en
Status of Integrated Pest Management on Root Crops in the Philippines,555973,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A161V5I3,[],en
Steglich and Related Rearrangements,229570,Georg Thieme Verlag KG,,20400268,,10.1055/sos-SD-204-00268,,en
Stereoselective Reactions on Chiral or Racemic Substrates,229517,Georg Thieme Verlag KG,,20200072,,10.1055/sos-SD-202-00072,,en
Stoichiometric Asymmetric Hydroboration,229459,Georg Thieme Verlag KG,,20100175,,10.1055/sos-SD-201-00175,,en
Stomach and Gastric Disorders Journal,372986,Ocimum Scientific Publishers Pty Ltd,,,,10.33513/SGDJ,[],en
Stored Grain Pest Problems and Research Needs in Southeast Asia,555810,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A133V4I5,[],en
Strategic Financial Reviews,553769,Guinness Press,,,,10.59762/sfr,[],en
Strategic Management Review,213906,Business Expert Press,21683956,19304560,,,,en
Strategic Studies and (in) the Global South,422964,Centre for Defence Research,,,,10.51174/AJDSS.0101/ZUXE8524,,en
Strategy and Leadership,6283,Emerald (MCB UP),10878572,,,,,en
Stratigraphy and lithology of the Upper Ross Lake area parts of NTS 85 I,463623,Northwest Territories Geological Survey,,,,10.46887/1988-13,[],en
Stratigraphy sedimentation and tectonism in the Hornby Bay and Dismal Lakes Groups Proterozoic NWT NTS 86 J K L M N O,463576,Northwest Territories Geological Survey,,,,10.46887/1980-02,[],en
Striation and streamlined landform GIS compilation Slave geological province Northwest Territories,469538,Northwest Territories Geological Survey,,,,10.46887/2021-015,[],en
Stroke Research and Treatment,88468,Hindawi Publishing Corporation (Sage-Hindawi Access to Research),,20420056,,,[],en
Structural Health Monitoring 2017,312655,DEStech Publications,,,,10.12783/shm2017,[],en
Structural mapping of the Gordon Lake Refold NWT A model for the focussing of late-stage gold bearing quartz breccia-vein systems part of NTS 85 I/14 and 85 P/3,463568,Northwest Territories Geological Survey,,,,10.46887/1988-04,[],en
Structure and geochemistry of vein-hosted gold deposits in the Burwash Formation Yellowknife Domain parts of NTS areas 85 I/6 7 11 14 85 J/8 9 85 O/3,463665,Northwest Territories Geological Survey,,,,10.46887/1994-09,[],en
Structure and geology of the Wilson Island Group parts of NTS 75 L/3 4 85 H/10 11 14 15,463610,Northwest Territories Geological Survey,,,,10.46887/1987-04,[],en
Structures in Supracrustal and Plutonic Rocks Snare River Archean Slave Province Problems of Interpretation and a Tectonic Model,463738,Northwest Territories Geological Survey,,,,10.46887/2004-03,[],en
Studies in Environmental Science,68199,Elsevier ,,,,,,en
Studies in Health Sciences,468027,Studies in Health Sciences ,,,,10.54022/shs,[],en
Studies in Inorganic Chemistry,80478,Elsevier ,,,,,,en
Studies in Interface Science,68195,Elsevier ,,,,,,en
Studies in Physical and Theoretical Chemistry,68223,Elsevier ,,,,,,en
Studies on Citrus Mites (Acarina) Biology of Eotetranychus cendanai Rimando (Tetranychidae) and Population Trends in Brevipalpus obovatus Donnadieu (Tenuipalpidae),554557,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A79V3I1,[],en
Studies on Philippine Collembola III Suborder Arthropleona Entomobryidae with a Checklist of Philippine Collembola,553508,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A46V2I1,[],en
Studies on the Biology of the Predatory Wolf Spider Lycosa pseudoannulata Boes et Str (Araneae Lycosidae),554414,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A75V2I6,[],en
Studies on the Biology of Triatoma rubrofasciata De Geer (Hemiptera Reduviidae),553257,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A32V1I5,[],en
Studies on the Classical Tradition,324859,IMSciD - International Multidisciplinary Scientific Database,,,,10.31789/rpd-201808220002,,en
Studies on the Philippine Collembola II Suborder Arthropleona Hypogastruridae and Isotomidae,553225,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A18V1I3,[],en
Studies on the Philippine Collembola – I Suborder Neoarthropleona,552991,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A11V1I2,[],en
Study of risk factors in patients hospitalized for psychotic disorders in the Dalal Xel mental health center in Fatick (Senegal),393813,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/P16-2017-11-OA-3,[],en
Studying circulation on cadavers that lacked it Vascular medicine’s evolution from dead bodies to living cells,393023,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/A04-2018-20-ED-1,[],en
Suan Sunandha Academic and Research Review,462054,"""Institute for Research and Development, Suan Sunandha Rajabhat University""",19059353,26976331,,10.53848/ssajournal,[],en
Sub- and Supercritical Water,229692,Georg Thieme Verlag KG,,20600534,,10.1055/sos-SD-206-00534,,en
Subconjunctival loiasis A rare case report,392554,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100006Z17NA2018CR,[],en
Substitution of Allylic Alcohols,229675,Georg Thieme Verlag KG,,20600356,,10.1055/sos-SD-206-00356,,en
Substitution of Cyclic Allylic Systems,229679,Georg Thieme Verlag KG,,20600364,,10.1055/sos-SD-206-00364,,en
Successful surgical treatment for infectious giant bullae with mediastinal shift A case report,392859,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/Z12-2016-29-CR-21,[],en
Sudden cardiac death during symptom–free postoperative period of coronary artery bypass graft surgery Mystery or solved?,393268,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/C04-2017-12-CR-4,[],en
Suleyman Demirel University Bulletin Natural and Technical Sciences,420389,"""Suleyman Demirel University, Kaskelen, Kazakhstan""",,27092631,,10.47344/sdubnts.v52i1,[],en
Summary of exploration activities 1964 - 1997 and gold resource estimation,550904,Northwest Territories Geological Survey,,,,10.46887/2023-016,[],en
Summary of Geoscience Work Completed in the Yellowknife Basin,463718,Northwest Territories Geological Survey,,,,10.46887/1999-003,[],en
Super Extended C-Band Reject Ultra-Wideband MIMO Antenna with Improved Performance,355457,Narpavi Publishers,,,,10.35625/cm960127d,[],en
Superior mesenteric artery syndrome Which treatment to be undertaken,411438,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100050S05PN2020CR,[],en
Superior mesenteric artery syndrome Which treatment to be undertaken,411437,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100049S05PN2020CR,[],en
Supernumerary first dorsal interosseous muscle of the hand,393032,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100025A04AC2018CL,,en
Surfaces,461709,Editions Techniques de l Ingenieur,,,,10.51257/o-42463210,[],en
Surficial geology and till sampling suitability classification for parts of NTS map sheets 086H 076E and 076F Slave Geological Province Northwest Territories,551093,Northwest Territories Geological Survey,,,,10.46887/2022-014,[],en
Surficial Geology and Till Sampling Suitability for NTS Map Sheets 075M09 parts of 075N05/06/11/12 and parts of 076D05/06/07/10/11/12 Slave Geological Province Northwest Territories,464017,Northwest Territories Geological Survey,,,,10.46887/2018-015,[],en
Surficial Geology Applied to Drift Exploration New Insights with Existing Datasets,463939,Northwest Territories Geological Survey,,,,10.46887/2016-009,[],en
Surficial geology north of Beauparlant Lake Northwest Territories part of NTS 86A09,544489,Northwest Territories Geological Survey,,,,10.46887/2021-008,[],en
Surficial geology of the Slave A review of 100 years of facts and ideas,464000,Northwest Territories Geological Survey,,,,10.46887/2018-013,[],en
Surficial geology of the Yellowknife River Basin parts of NTS 85 I J O P 86 A,463636,Northwest Territories Geological Survey,,,,10.46887/1990-03,[],en
Surficial geology permafrost and related engineering problems Yellowknife area part of 85 J/8,463581,Northwest Territories Geological Survey,,,,10.46887/1978-08,[],en
Surficial geology Snowbird Lake Northwest Territories NTS 65-D,463956,Northwest Territories Geological Survey,,,,10.46887/2015-03,[],en
Surficial geology Snowbird Lake Northwest Territories NTS 65-D,463948,Northwest Territories Geological Survey,,,,10.46887/2017-04,[],en
Surficial geology till sampling suitability and permafrost thaw settlement hazard mapping for parts of NTS 076D and NTS 076C,498865,Northwest Territories Geological Survey,,,,10.46887/2022-003,[],en
Surgical approach to a delayed presentation of gastrocolocutaneous fistula following percutaneous endoscopic gastrostomy,392866,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/Z12-2016-35-CR-27,[],en
Surgical considerations for tension hydrothorax in primary mediastinal B-cell lymphoma A case report,419858,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100082Z12CC2021CR,[],en
Surgical decontamination in heroin body packer Asharqia Egypt Case report,393290,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100007Z95DA2019CR,[],en
Surgical stress response following otolaryngology head and neck surgery as assessed by serum interleukin-6 level,393575,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/O04-2017-9-OA-2,[],en
Surgical treatment of the ascending aorta aneurysm associated to bicuspid aortic valve,393622,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/S05-2015-4-ED-2,[],en
Surgically-based methods to modify orthodontic tooth movement A literature review,393124,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/D01-2015-8-OA-6,[],en
Survey and Synthesis of Pathology Research,310787,S. Karger AG,0253438X,22351663,,10.1159/issn.0253-438X,[],en
Sustainable Systems,554836,Afri Publishing,,30055075,,10.59411/dgkg0p02,[],en
Swiss Medical Weekly,484104,SMW Supporting Association,,,,10.57187/smw,[],en
Synchronous presentation of mantle cell lymphoma and plasma cell dyscrasia A case report,393036,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/Z11-2016-9-CR-5,[],en
Synchronous pulmonary Cryptococcus and carcinoid tumor in Cushing s syndrome A diagnostic challenge,393277,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/C04-2015-3-CR-2,[],en
Synthesis by Rearrangement,229515,Georg Thieme Verlag KG,,20300271,,10.1055/sos-SD-203-00271,,en
Synthesis of 1 3 4-Trihydroxylated Ketones,229681,Georg Thieme Verlag KG,,20600283,,10.1055/sos-SD-206-00283,,en
Synthesis of a GABA Inhibitor,229701,Georg Thieme Verlag KG,,20600607,,10.1055/sos-SD-206-00607,,en
Synthesis of Chiral Phosphonates and Phosphine Oxides,229607,Georg Thieme Verlag KG,,20500025,,10.1055/sos-SD-205-00025,,en
Synthesis of Chiral α-Keto Esters,229594,Georg Thieme Verlag KG,,20500033,,10.1055/sos-SD-205-00033,,en
Synthesis of Nitrogen Heterocycles by Activation of sp C—H Bonds,229522,Georg Thieme Verlag KG,,20300336,,10.1055/sos-SD-203-00336,,en
Synthesis of Nitrogen Heterocycles by Benzylic C—H Bond Insertion,229524,Georg Thieme Verlag KG,,20300344,,10.1055/sos-SD-203-00344,,en
Synthesis of Thiiranes from Oxiranes in the Presence of β-Cyclodextrin in Water,229687,Georg Thieme Verlag KG,,20600569,,10.1055/sos-SD-206-00569,,en
Synthesis of γ-Lactones,229578,Georg Thieme Verlag KG,,20400306,,10.1055/sos-SD-204-00306,,en
Systematic Studies of Philippine Cheyletid Mites I Preliminary Report of Species Mainly from Laguna,553967,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A62V2I4,[],en
Systematizing mandibular reconstruction using the resin frame method,393152,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100029D01JH2018OA,,en
Systemic air-angiogram appearance caused by aortobronchial fistula in a cardiac arrest patient with ruptured aortic arch aneurysm,393589,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/R02-2015-2-CR-2,[],en
Systemic design of a force for the Australian Army in 2050,423024,Centre for Defence Research,,,,10.51174/JPS.003.2/EGHJ1906,[],en
Systemic Granular Insecticides Against Rice Stemborers with Consideration on the Pattern and Characteristics of Infestation,552507,"""The Philippine Association of Entomologists, Inc.""",,29847419,,10.59852/TPE-A1V1I1,[],en
Taiwan Politics,555218,University of Texas at Austin Center for Taiwan Studies,,,,10.58570/BSTZ8405,[],en
Tanjungpura Journal of Coaching Research,551421,Tanjungpura University,,29884942,,10.26418/tajor,[],en
Tariqah Ilmiah,512965,IAIN Padangsidimpuan,,,,10.24952/thariqahilmiah,[],en
Tasamuh Jurnal Studi Islam,397427,IAIN Sorong,,,,10.47945/Tasamuh,,en
Taxonomy and Bionomics of the Insect Parasites of Rice Leafhoppers and Planthoppers in the Philippines and their Importance in Natural Biological Control,555604,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A118V4I3,[],en
TAYR Quarterly,324856,TAYR Quarterly Journal,,23822872,,10.31561/tayr,[],en
TDR Newsletter,72986,WHO Press,,,,10.2471/TDR.07.TNL.79.1028-5911,[],en
Teachers leave them kids alone Debating two approaches for design education in military organisations,423032,Centre for Defence Research,,,,10.51174/JPS.003.8/ZQOF2754,[],en
Teaching epidemiology A personal experience,393490,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/E06-2015-1-ED-1,[],en
Teaching Practicum Research,373055,"""The Center for Global Teacher Education, Kongju National University""",26718618,,,,,en
Technical documentation for DOI registration,326873,Publications Office of the European Union ,,,,10.2757/ONIX_DOI_SERIALARTICLE_2.0,,en
Technical documentation for DOI registration,326875,Publications Office of the European Union ,,,,10.2757/OP-MON-CHA-WO1.1_CREA2,[],en
Technical Report Series 930,57073,WHO Press,05123054,,,10.2471/TRS.06.930,[],en
Technical Report Series 931,57075,WHO Press,05123054,,,10.2471/TRS.05.931,[],en
Technical Report Series 932,57071,WHO Press,05123054,,,10.2471/TRS.04.932,[],en
Technical Report Series 933,57070,WHO Press,05123054,,,10.2471/TRS.05.933,[],en
Technical Report Series 934,57069,WHO Press,05123054,,,10.2471/TRS.05.934,[],en
Technical Report Series 935,57068,WHO Press,05123054,,,10.2471/TRS.02.935,[],en
Technical Report Series 936,57067,WHO Press,05123054,,,10.2471/TRS.06.936,[],en
Technical Report Series 937,57072,WHO Press,05123054,,,10.2471/TRS.06.937,[],en
Technical Report Series 938,57074,WHO Press,05123054,,,10.2471/TRS.06.938,[],en
Technique for Evaluating Sweet Potato Varieties for Resistance to False Spider Mite Brevipalpus californicus Banks (Tenuipalpidae Acarina),556191,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A170V5I4,[],en
Techniques and Instrumentation in Analytical Chemistry,68225,Elsevier ,,,,,,en
Techniques in the Behavioral and Neural Sciences,68182,Elsevier ,,,,,,en
Technologies of Living Systems,292406,"""Science and Education, Ltd.""",20700997,,,,,en
Temblor,529163,Temblor,,,,10.32858/temblor/,[],en
Tenzone,555017,Universidad Complutense de Madrid (Publisher),15769216,,,10.5209/TENZ,[],en
TESOL,551492,Pioneer Publications,,28365690,,10.54475/tesol,[],en
Test Delete Tribology and Interface Engineering Series,70661,Elsevier ,,,,,,en
Test deposit system,267194,Crossref Test,,,,,,en
Test new title create interface,215985,Crossref Test,,01929968,,,,en
Test title,423411,Crossref Test,,,,10.5555/test-title-webdeposit,[],en
test title create feature,215987,Crossref Test,18676510,,,,,en
Test title issn problem,177625,Crossref Test,,,10907505,,,en
Test Title Search,229887,Crossref Test,,,,,,en
Testicular Chromosomes of the Rice Leptocorisa oratorius (Fabricius),556287,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A223V6I6,[],en
Testicular feminization in a male pseudohermaphrodite A case report,392934,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/Z15-2016-2-CR-2,[],en
Testicular metastasis from colorectal carcinoma A case report,392938,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/Z15-2017-6-CR-3,[],en
testing,422769,Crossref Test,,,,10.5555/testing,[],en
testing title create feature,215986,Crossref Test,15340295,,,,,en
Test_Michael Jackson Costumes,132525,Crossref Test,00215996,,,,,en
Tetrahedron Organic Chemistry Series,68198,Elsevier ,,,,,,en
Textiles techniques,464243,Editions Techniques de l Ingenieur,,,,10.51257/o-42655210,[],en
The 780 Ma Tsezotene Sills Mackenzie Mountains a field petrographical and geochemical study,463817,Northwest Territories Geological Survey,,,,10.46887/2008-011,[],en
The Abundance of Predatory and Saprophagous Acarines Associated with Decomposing Rice Stubble with a Consideration of the Effects of Insecticide Residues,554412,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A73V2I5,[],en
The Achilles effect and preventing armies from becoming mobs,422961,Centre for Defence Research,,,,10.51174/AJDSS.0101/LNBI7766,,en
The ALAN Review,517343,Virginia Tech Libraries,,,,10.21061/alan.v46,[],en
The ambitious reform plans of the People s Liberation Army Progress problems and prospects,422974,Centre for Defence Research,,,,10.51174/AJDSS.0201/HIBJ3324,[],en
The Annual of Rabbinic Judaism,103388,Brill,13880365,,,,,en
The Anomalous Segregation Behavior of the X Chromosome in the Brown Planthopper Nilaparvata lugens (Stal) (Homoptera Delphacidae),556235,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A194V6I2,[],en
The Attacus Juvenile Hormone Studies I Effects of Attacus and Cecropia Juvenile Hormones on the Development and Reproduction of Common Cutworm Spodoptera litura (Fabr ),555649,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A127V4I4,[],en
The Attacus Juvenile Hormone Studies II Sterilization of Helicoverpa armigera armigera (Hubner) with Attacus Juvenile Hormone and Dimilin,555808,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A131V4I5,[],en
The Australasian Journal of Logic,380108,Victoria University of Wellington Library,,,,10.26686/ajl,[],en
